task,seed,fold,method,rank,feature,dataset,selected
motif_tumor_stroma_mixing,2,1,lasso,3,mixing::neighbor_fraction__Macrophages Vim+ Slug+__to__Fibroblasts CD68+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,4,mixing::local_mixing_std,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,5,mixing::local_mixing_max,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,6,mixing::neighbor_fraction__HRlow CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,7,mixing::neighbor_fraction__HR- CK7+__to__HR+ CK7- Ki67+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,8,mixing::neighbor_fraction__Hypoxia__to__Vascular SMA+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,9,mixing::neighbor_fraction__Fibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,10,mixing::neighbor_fraction__HR+ CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,11,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,12,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,13,mixing::neighbor_fraction__HR- Ki67+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,14,mixing::neighbor_fraction__Fibroblasts CD68+__to__Macrophages Vim+ Slug+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,15,point-pattern::HR- CK7-_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,16,mixing::neighbor_fraction__HR- CK7-__to__Macrophages Vim+ Slug+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,17,mixing::neighbor_fraction__Macrophages Vim+ Slug-__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,18,mixing::neighbor_fraction__HR- CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,19,mixing::neighbor_fraction__Macrophages Vim+ Slug-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,lasso,20,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,1,mixing::neighbor_fraction__B cells__to__HR+ CK7- Slug+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,2,mixing::shannon_entropy_normalized,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,3,mixing::shannon_entropy_global,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,4,mixing::neighbor_fraction__HRlow CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,5,mixing::local_mixing_std,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,6,mixing::neighbor_fraction__Fibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,7,mixing::local_mixing_max,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,8,mixing::neighbor_fraction__Macrophages Vim+ Slug+__to__Fibroblasts CD68+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,9,mixing::neighbor_fraction__HR+ CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,10,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,11,mixing::neighbor_fraction__HR- CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,12,mixing::neighbor_fraction__HR- CK7+__to__HR+ CK7- Ki67+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,13,mixing::neighbor_fraction__Macrophages Vim+ Slug-__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,14,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,15,mixing::neighbor_fraction__Fibroblasts CD68+__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,16,mixing::neighbor_fraction__Fibroblasts CD68+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,17,point-pattern::HR+ CK7-_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,18,mixing::neighbor_fraction__HR- Ki67+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,19,mixing::neighbor_fraction__HER2+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,1,shap,20,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,1,mixing::shannon_entropy_normalized,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,2,mixing::shannon_entropy_global,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,3,mixing::neighbor_fraction__Macrophages Vim+ Slug-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,4,mixing::local_mixing_std,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,5,mixing::neighbor_fraction__HRlow CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,6,mixing::neighbor_fraction__HR- CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,7,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,8,mixing::neighbor_fraction__Fibroblasts CD68+__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,9,mixing::neighbor_fraction__Fibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,10,mixing::neighbor_fraction__HR- CK7-__to__Macrophages Vim+ Slug+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,11,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,12,mixing::neighbor_fraction__HRlow CKlow__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,13,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,14,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,15,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,16,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,17,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,18,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7- Ki67+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,19,mixing::neighbor_fraction__HR- Ki67+__to__Vascular SMA+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,lasso,20,mixing::neighbor_fraction__HR- CK7-__to__HR- CK7+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,1,mixing::shannon_entropy_normalized,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,2,mixing::shannon_entropy_global,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,3,mixing::neighbor_fraction__HR- CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,4,mixing::neighbor_fraction__HRlow CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,5,mixing::local_mixing_std,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,6,mixing::neighbor_fraction__Fibroblasts CD68+__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,7,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,8,mixing::neighbor_fraction__Macrophages Vim+ Slug-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,9,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,10,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,11,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,12,mixing::neighbor_fraction__HR+ CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,13,composition::HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,14,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,15,mixing::neighbor_fraction__HRlow CKlow__to__Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,16,point-pattern::HRlow CKlow_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,17,mixing::neighbor_fraction__Fibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,18,density::tumor_area_ratio,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,19,mixing::neighbor_fraction__Endothelial__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,2,shap,20,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,1,mixing::shannon_entropy_normalized,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,2,mixing::shannon_entropy_global,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,3,mixing::neighbor_fraction__Macrophages Vim+ Slug-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,4,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,5,mixing::local_mixing_std,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,6,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,7,mixing::neighbor_fraction__HRlow CKlow__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,8,mixing::neighbor_fraction__HR- CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,9,mixing::neighbor_fraction__Hypoxia__to__Vascular SMA+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,10,mixing::neighbor_fraction__Fibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,11,mixing::neighbor_fraction__Fibroblasts CD68+__to__HR- CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,12,mixing::neighbor_fraction__Fibroblasts CD68+__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,13,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,14,mixing::neighbor_fraction__HR- CK7-__to__Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,15,mixing::neighbor_fraction__HR+ CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,16,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,17,mixing::neighbor_fraction__HER2+__to__Macrophages Vim+ CD45low,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,18,mixing::neighbor_fraction__HRlow CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,19,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,lasso,20,mixing::local_mixing_max,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,1,mixing::shannon_entropy_normalized,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,2,mixing::shannon_entropy_global,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,3,mixing::neighbor_fraction__Macrophages Vim+ Slug-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,4,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,5,mixing::local_mixing_std,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,6,mixing::neighbor_fraction__HR- CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,7,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,8,point-pattern::HRlow CKlow_L_r100,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,9,mixing::neighbor_fraction__HRlow CKlow__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,10,mixing::neighbor_fraction__Fibroblasts__to__HR+ CK7- Ki67+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,11,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,12,mixing::neighbor_fraction__Fibroblasts CD68+__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,13,mixing::neighbor_fraction__Macrophages Vim+ Slug-__to__Myoepithelial,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,14,point-pattern::HR- CK7-_K_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,15,point-pattern::HR+ CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,16,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__Macrophages Vim+ Slug+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,17,mixing::neighbor_fraction__Macrophages Vim+ Slug+__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,18,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,19,mixing::neighbor_fraction__HR+ CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,3,shap,20,mixing::neighbor_fraction__Fibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,1,mixing::shannon_entropy_normalized,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,2,mixing::shannon_entropy_global,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,3,mixing::neighbor_fraction__HR- CK7+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,4,mixing::local_mixing_std,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,5,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,6,mixing::neighbor_fraction__Fibroblasts CD68+__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,7,mixing::neighbor_fraction__HR- CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,8,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,9,mixing::neighbor_fraction__Fibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,10,point-pattern::HR- CK7-_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,11,density::tumor_density::B cells,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,12,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,13,mixing::neighbor_fraction__Basal CKlow__to__Macrophages Vim+ CD45low,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,14,mixing::neighbor_fraction__Macrophages Vim+ Slug-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,15,mixing::neighbor_fraction__HR+ CK7- Ki67+__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,16,point-pattern::HR- CK7-_L_r50,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,17,mixing::neighbor_fraction__Macrophages Vim+ Slug+__to__Fibroblasts CD68+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,18,mixing::neighbor_fraction__Basal CKlow__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,19,mixing::neighbor_fraction__Fibroblasts CD68+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,lasso,20,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,1,mixing::shannon_entropy_normalized,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,2,mixing::shannon_entropy_global,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,3,mixing::neighbor_fraction__HR- CK7+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,4,mixing::neighbor_fraction__Basal CKlow__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,5,mixing::neighbor_fraction__Fibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,6,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,7,mixing::local_mixing_std,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,8,mixing::neighbor_fraction__Fibroblasts CD68+__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,9,mixing::neighbor_fraction__Myofibroblasts__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,10,mixing::neighbor_fraction__Fibroblasts CD68+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,11,mixing::neighbor_fraction__HR- CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,12,mixing::neighbor_fraction__Endothelial__to__Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,13,mixing::local_mixing_max,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,14,composition::Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,15,mixing::neighbor_fraction__HR+ CK7-__to__HR+ CK7-,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,16,mixing::neighbor_fraction__Fibroblasts__to__Fibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,17,density::tumor_density::Myofibroblasts,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,18,point-pattern::HR- CK7-_L_r200,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,19,mixing::neighbor_fraction__Macrophages Vim+ Slug+__to__Fibroblasts CD68+,bc_metabric_ali2020,True
motif_tumor_stroma_mixing,2,4,shap,20,mixing::neighbor_fraction__HER2+__to__Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,1,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,2,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,3,point-pattern::HR+ CK7-_K_r200,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,4,mixing::neighbor_fraction__B cells__to__Basal CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,5,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7- Slug+,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,6,mixing::neighbor_fraction__HR- CKlow CK5+__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,7,mixing::shannon_entropy_global,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,8,mixing::neighbor_fraction__HER2+__to__HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,9,mixing::neighbor_fraction__HR+ CK7-__to__HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,10,mixing::neighbor_fraction__HR+ CK7-__to__Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,11,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,12,mixing::neighbor_fraction__HR+ CK7- Ki67+__to__B cells,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,13,mixing::neighbor_fraction__Basal CKlow__to__Macrophages Vim+ Slug-,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,14,mixing::neighbor_fraction__HR- CK7+__to__Basal CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,15,mixing::neighbor_fraction__Hypoxia__to__Myofibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,16,mixing::neighbor_fraction__Hypoxia__to__Endothelial,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,17,mixing::neighbor_fraction__Vascular SMA+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,18,mixing::neighbor_fraction__HR+ CK7-__to__Macrophages Vim+ Slug+,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,19,mixing::neighbor_fraction__B cells__to__B cells,bc_metabric_ali2020,True
motif_interface_immune,0,0,lasso,20,mixing::neighbor_fraction__HR+ CK7-__to__Myoepithelial,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,1,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,2,mixing::neighbor_fraction__HR+ CK7- Slug+__to__HR- CK7-,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,3,mixing::shannon_entropy_global,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,4,mixing::neighbor_fraction__HR+ CK7- Ki67+__to__B cells,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,5,point-pattern::HR+ CK7-_K_r200,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,6,density::tissue_density::HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,7,mixing::neighbor_fraction__HER2+__to__HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,8,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,9,mixing::neighbor_fraction__HR+ CK7-__to__HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,10,mixing::neighbor_fraction__HR- CKlow CK5+__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,11,mixing::neighbor_fraction__HR- CK7-__to__Fibroblasts CD68+,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,12,mixing::neighbor_fraction__Basal CKlow__to__HR+ CK7-,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,13,mixing::neighbor_fraction__Basal CKlow__to__Fibroblasts CD68+,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,14,mixing::neighbor_fraction__Vascular SMA+__to__Myofibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,15,mixing::neighbor_fraction__Macrophages Vim+ Slug+__to__HR+ CK7- Ki67+,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,16,mixing::neighbor_fraction__Hypoxia__to__Vascular SMA+,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,17,mixing::neighbor_fraction__HR- CK7+__to__Macrophages Vim+ Slug-,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,18,mixing::local_mixing_min,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,19,mixing::neighbor_fraction__Basal CKlow__to__Macrophages Vim+ Slug-,bc_metabric_ali2020,True
motif_interface_immune,0,0,shap,20,point-pattern::HR+ CK7- Ki67+_L_r50,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,1,point-pattern::HR+ CK7-_L_r200,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,2,mixing::neighbor_fraction__Hypoxia__to__Endothelial,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,3,mixing::neighbor_fraction__HER2+__to__HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,4,point-pattern::HR+ CK7-_K_r200,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,5,mixing::neighbor_fraction__Myoepithelial__to__HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,6,mixing::neighbor_fraction__B cells__to__Basal CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,7,mixing::neighbor_fraction__Vascular SMA+__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,8,mixing::neighbor_fraction__Hypoxia__to__Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,9,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__B cells,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,10,mixing::neighbor_fraction__B cells__to__B cells,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,11,composition::Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,12,mixing::neighbor_fraction__Macrophages Vim+ Slug+__to__HRlow CKlow,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,13,mixing::neighbor_fraction__Hypoxia__to__HR+ CK7- Ki67+,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,14,mixing::neighbor_fraction__HR- CK7+__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,15,mixing::neighbor_fraction__HR- CKlow CK5+__to__HR- CKlow CK5+,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,16,mixing::neighbor_fraction__Macrophages Vim+ CD45low__to__Fibroblasts,bc_metabric_ali2020,True
motif_interface_immune,0,1,lasso,17,mixing::neighbor_fraction__HR- CK7-__to__Macrophages Vim+ Slug+,bc_metabric_ali2020,True
